product_url|product_name|product_variety|product_origin|product_family|user_avg_rating|user_rating_count|product_description|product_reviews
https://www.wine.com/product/giguiere-estate-pillars-of-hercules-red-blend-2020/812555|Giguiere Estate Pillars of Hercules Red Blend 2020|Other Red Blends| from Dunnigan Hills, Yolo County, California|Red Wine|3.9|25|This unique blend of three Estate Grown reds shows off its robust pedigree in the deep  dark purple color. The aromatics are a beautiful mix of violets  dense black fruit  and chocolate. Juicy flavors of blueberry  boysenberry and blackberry jam are a nice counterpoint to the toasty oak and racy black pepper notes. The texture is full and viscous and hangs around for a long finish.This bold red blend has enough balance and complexity to enjoy on its own as an aperitif. It is also a great choice to pair with baby back ribs  slow-roasted lamb shanks  or grilled veggies tossed with a rich romesco sauce.Blend: 54% Petite Sirah  27% Petit Verdot  19% Teroldego|Wine Enthusiast,93,This quietly impressive wine is deep and saturated but not showy  offering its incredibly concentrated black fruits and dark chocolate on a full body submerged in very fine-grained tannins. Made from Petite Sirah  Petit Verdot and Teroldego  it's delicious now but best from 2026–2035.Editors' Choice;Wilfred Wong of Wine.com,92,COMMENTARY: The 2020 Pillars of Hercules Giguiere Estate is a flavorful red blend with an excellent palate presence. TASTING NOTES: This wine shines with aromas and flavors of black fruit  rustic spices  and oaky nuances. Enjoy it with an old-fashioned beef stew. (Tasted: October 9  2021  San Francisco  CA)
https://www.wine.com/product/garofoli-rosso-conero-piancarda-2019/1216982|Garofoli Rosso Conero Piancarda 2019|Montepulciano| from Marche, Italy|Red Wine|0.0|0|The Piancarda vineyard is Garofoli's top source for Montepulciano grapes  located in Marche's top denominations for Montepulciano-based wines. The Piancarda wine  using 100% Montepulciano from this vineyard  is a classic expression of this grape variety. The name Piancarda comes from Biancarda  which was the historical name of the area  referring the white (bianca) limestone-rich soil.|Vinous,90,Masses of ripe plums  black cherries  sage and licorice blast up from the 2019 Rosso Conero Piancarda. It fills the palate with round  fleshy textures contrasted by salty minerals and tart wild berry fruits. The 2019 leaves a coating of grippy tannins to linger  along with hints of tangerine and inner herbal notes. The Piancarda will require a little time in the cellar to fully unwind. This 100% Montepulciano hails from the Monte Conero region  which is the most northern location in Italy where the grape is permitted in a DOC. The elevations are higher here  the soils are calcareous and the vineyards are heavily influenced by their close proximity to the sea.
https://www.wine.com/product/baca-home-base-zinfandel-2019/1041882|BACA Home Base Zinfandel 2019|Zinfandel| from Dry Creek Valley, Sonoma County, California|Red Wine|0.0|0|The 2019 Home Base is a classic  full-bodied expression of Dry Creek Valley Zinfandel. Enticing aromas of ripe plum  brambly blackberry  toasted fennel seeds  and spice layer over a supple and concentrated palate. There is a freshness and energy to this vintage that leads to a delicious and mouthwatering finish.|Wilfred Wong of Wine.com,92,COMMENTARY: The 2019 BACA Home Base Zinfandel is attractive and full without being over-the-top. TASTING NOTES: This wine offers aromas and flavors of candied blackberries  black fruits  and licorice. Try it with a grilled  well-marbled ribeye. (Tasted: June 22  2022  San Francisco  CA);Wine Enthusiast,90,This is a thick  rich wine that tastes of baked plum and blackberry laced in black licorice. Voluptuous in style  it presents sweet oak that lingers in spicy cola.;Jeb Dunnuck,90,The 2019 Zinfandel Home Base has poppy fruit punch aromatics  with white pepper and cedar. In line with the nose  there is sweet mixed-berry fruit up front  with mocha and peach puree. 
https://www.wine.com/product/chanin-sanford-and-benedict-vineyard-pinot-noir-2020/1022416|Chanin Sanford and Benedict Vineyard Pinot Noir 2020|Pinot Noir| from Sta. Rita Hills, Santa Barbara, Central Coast, California|Red Wine|0.0|0|Planted in 1971  Sanford & Benedict is the most storied vineyard we work with. Its unique combination of rocky soils and cool climate makes dark and brooding wines that still have elegance and minerality.|Jeb Dunnuck,94,From a site on the other (southern) side of the appellation  the 2020 Sanford & Benedict Vineyard Pinot Noir saw quite a bit more stems and was fermented with 40% stems and brought up in 20% new oak. It has a wonderful nose of ripe red and black currants as well as subtle woodsmoke  dried herbs  and forest floor. This carries to a pure  medium-bodied  balanced Pinot Noir with ripe tannins  nicely integrated acidity  and a great finish. Rating: 94+;Wine Enthusiast,94,The ethereal earthiness of this historic vineyard is on full display in this bottling  which offers aromas of crushed rock  dust  dried meat and a hint of berry. Soil and stone flavors make for a mineral-driven palate as well  meeting with hibiscus  red fruit and hard spice  which should sing even louder in the years to come. Drink now–2040.;Robert Parker's Wine Advocate,92,The 2020 Pinot Noir Sanford & Benedict Vineyard is soft  inviting and easy to drink. Pale ruby  it is scented of raspberry  blueberry  violet and bergamot with touches of earth and aniseed. Made with about 35% whole clusters  the light-bodied palate offers a whisper of chalky tannins  bright acidity and lingering floral character on the uplifted finish. Best after 2022.
https://www.wine.com/product/covenant-israel-blue-c-adom-red-ou-kosher-2019/830243|Covenant Israel Blue C Adom Red (OU Kosher) 2019|Other Red Blends| from Israel|Red Wine|0.0|0|BLUE C Adom is made from Syrah and Cabernet Sauvignon grown in the Golan Heights. It is designed for easy drinking with almost any meal you can imagine—from barbecue to pizza and pasta. It sports hints of cherry and cola at its core  highlighted by herbs and a touch of smokiness.|James Suckling,91,Aromas of milk chocolate  dried flowers and dried red fruit. Medium-to full-bodied with firm  tight tannins. A solid core of black and red fruit with very nice length and balance. Nutmeg and smoked paprika as well. Needs a bit more time to integrate.
https://www.wine.com/product/teso-la-monja-almirez-2020/1153692|Teso la Monja Almirez 2020|Tempranillo| from Toro, Spain|Red Wine|0.0|0|Teso la Monja Almirez offers complex aromas of rich fruit  brandy  biscuit coffee  plum and aniseed. On the palate is creamy  rich and very expressive with a finish that leaves a pleasant memory of lightly toasted notes.|Robert Parker's Wine Advocate,93,The 2020 Almirez comes from 41.7 hectares of vines ranging between 15 and 65 years of age. It fermented for 20 days  followed by malolactic in barrel and 14 months in French oak barrels  30% of them new. The wine is quite approachable and has finesse  it's fine-boned  more fluid and refined than other years. The rains in August resulted in larger grapes with more juice  and the wine is quite approachable even at this young age. It's expressive  clean and powerful (the place is like that) and with 14.81% alcohol that goes unnoticed. It has abundant  fine-grained tannins and some creaminess and spiciness from the time in barrel  developing some mintiness with time in the glass  later  there's more licorice and even aniseed and fennel aromas.;Wilfred Wong of Wine.com,92,COMMENTARY: The 2020 Teso la Monja Almirez is tightly-built and well-balanced. TASTING NOTES: This wine offers excellent aromas and flavors of red and black cherries. It is full-bodied and well-textured. Pair it with an old-fashioned beef stew. (Tasted: August 27  2022  San Francisco  CA)
https://www.wine.com/product/domaine-des-marrans-fleurie-2021/1150502|Domaine des Marrans Fleurie 2021|Gamay| from Beaujolais, Burgundy, France|Red Wine|0.0|0|Aromas of strawberries and raspberries with fresh  fruity and balanced flavors. Pairs well with white meats  fish  and cheese.|Robert Parker's Wine Advocate,91,Bursting with aromas of cherries  berries and plums  the 2021 Fleurie Les Marrans is medium-bodied  lively and succulent  with tangy acids and a fine-boned  pretty profile that offers considerable charm in its lighter-weight format.
https://www.wine.com/product/duboeuf-morgon-domaine-de-javerniere-cote-du-py-2020/1126662|Duboeuf Morgon Domaine de Javerniere Cote du Py 2020|Gamay| from Beaujolais, Burgundy, France|Red Wine|0.0|0|This Cote du Py has a robe of brilliant deep garnet color. A perfect expression of the Terroir  the wine announces itself with aromas of black fruits  black cherry matched with spices  and a touch of pepper. Charming  voluminous and powerful on the palate with fine and coated tannins  where a beautiful maturity of the grapes is evident. Its elegance\ matches the fabulous character of the 2020 vintage.This wine pairs best with grilled red meats  spicy dishes  and aged cheese.|James Suckling,90,A firm and rather tannic Côte du Py with firm  chewy tannins that are polished and nicely frame the dark-berry and stone flavors. It’s medium-bodied. Slightly austere at the end.
https://www.wine.com/product/zuccardi-finca-los-membrillos-2013/355167|Zuccardi Finca Los Membrillos 2013|Cabernet Sauvignon| from Uco Valley, Mendoza, Argentina|Red Wine|4.6|9|The 2013 Zuccardi Finca Los Membrillos expresses a complex fruity character with notes of black fruits  plumand black cherry  which are complemented by fresh herbal subtleties. It has a vivacious beginning in the mouth. Juicy  with a lively acidity  elegant  of grand structure and complexity  with a prolonged finish.|James Suckling,96,An impressive cabernet sauvignon with black currants  graphite and spearmint. Full body  firm and silky tannins and a serious finish. Extremely polished and structured. Selection of the best cabernet from this farm.;Robert Parker's Wine Advocate,94,A wine that is stands apart from the single vineyard bottling  the 2013 Finca Los Membrillos is sourced from a vineyard planted with Cabernet Sauvignon. There are quince trees in the estate and they give the name to the wine (membrillo is the Spanish word for quince). This is a plot bordering Altamira that was planted with Cabernet when they bought it. They have now also planted Malbec and Cabernet Franc  so this wine will change in the future. They won't bottle the 2014 and 2015 vintages that were not good years for Cabernet in Mendoza. It's not easy to detect the grape here anyway. I see more similarities with the Canal Uco bottling to which Sebastian Zuccardi responded that the soils are very similar. The wine has very good freshness with fine tannins coating a fine thread of lively acidity. They have four different types of soils here and they used three for this wine. When the soils are very shallow the Cabernet has a tendency to dry out and the tannins can feel a bit harsh  so they need to find good balance using deeper soils to obtain these buttery tannins with the variety. The oak is a lot more noticeable since they use more new oak with the Cabernet than with Malbec. It has classic aromas of the oak-aged Cabernet  quite different from the Malbecs  mint  damsons  blackberries  something earthy  graphite even  cigar box and spices  and with the telltale tannins of the variety where the earthiness is more pronounced. This will be better with a little bit of time in bottle.;Wine Spectator,92,This boasts mouthfilling richness  with elegant and well-structured flavors of dried cherry  boysenberry and red currant. Luscious and creamy in the midpalate  with notes of sandalwood on the finish.
https://www.wine.com/product/greg-norman-estates-paso-robles-cabernet-sauvignon-2019/841682|Greg Norman Estates Paso Robles Cabernet Sauvignon 2019|Cabernet Sauvignon| from Paso Robles, Central Coast, California|Red Wine|3.7|21|Inviting aromas of fresh blackberries and plums with all-spice notes. The palate is rich and generous with layers of ripe juicy fruit flavors complemented by vanilla  tobacco leaf and cinnamon spice. Smooth tannins and a refreshing line of acidity bring structure and balance to this versatile Cabernet Sauvignon.|Wine Enthusiast,90,This jubilant bottling is bursting with blackberry  toasted wood and wet graphite aromas on the nose. Fresh red-fruit flavors are balanced by fine tannins on the palate  making for a reliable midweek sipper.
https://www.wine.com/product/m-chapoutier-cornas-temenos-2016/1016339|M. Chapoutier Cornas Temenos 2016|Syrah/Shiraz| from Cornas, Rhone, France|Red Wine|4.9|20|Deep black hue flecked with purple. Notes of graphite  black fruit jelly and laurel  complemented by hints of cedar and fig leaves. Broad on entry  then big on the mid-palate with velvety tannins  it shows nice balance between freshness and power with an aromatic range dominated by spices  nice ripe black fruit.|Jeb Dunnuck,92,Coming all from organic grapes and mostly estate vineyards  the 2016 Cornas Temenos was destemmed and brought up all in wood  20% being new. This deep purple-colored effort offers a modern hint in its crème de cassis  spice  crushed flowers  and violets aromas and flavors  with subtle background oak. Rich  medium to full-bodied  and powerful  it has beautiful density on the palate  sweet tannins  and a great finish. It too will keep for over a decade.;Robert Parker's Wine Advocate,92,e 2016 Cornas Temenos is the first vintage of this biodynamic bottling. Sourced from the lieux-dits of Saint-Pierre (near the top of the appellation) and the eastern-facing portion of Reynard  it aged in barrels  20% of which were new. Pencil shavings frame cassis fruit in this firm but not hard rendition of Cornas. It's medium to full-bodied  with additional notes of blueberries and crushed stone on the silky  dusty finish.
https://www.wine.com/product/cantina-andrian-anrar-riserva-pinot-noir-2018/1167157|Cantina Andrian Anrar Riserva Pinot Noir 2018|Pinot Noir| from Trentino-Alto Adige, Italy|Red Wine|0.0|0|Complex  multilayered fruit with aromas of wild berries and cherries  notes of spices and smoky undertones. Beautifully balanced with soft tannins and a long finish.|Robert Parker's Wine Advocate,94,A release of 5 000 bottles  the 2018 Alto Adige Pinot Noir Riserva Anrar is fresh and light to the palate with wild berry and cassis  followed by dried mint and lavender essence. This steel-fermented  barrique-aged red is silky and smooth with no rough edges. Cantina Andriano (Kellerei Andrian) works with a deft hand when it comes to Pinot Noir  safeguarding the nuanced elegance of the grape's aromas.;James Suckling,93,This ambitious Italian pinot noir has plenty of cherry and toasty aromas  wrapped around the fine tannins that elegantly support the medium-full palate. Just beginning to give its best and  with this excellent balance  it should age very gracefully. Long  very silky finish. Drink or hold.;Wine Spectator,91,Fragrant with accents of eucalyptus and medicinal herbs  this creamy red is light- to medium-bodied  structured by light  snappy tannins that are well-knit with notes of ripe black cherry and black plum  star anise  tar and tea rose.
https://www.wine.com/product/mendel-cabernet-sauvignon-2020/924898|Mendel Cabernet Sauvignon 2020|Cabernet Sauvignon| from Mendoza, Argentina|Red Wine|3.6|10|Notes of cassis  red and black pepper  and spices. There are beautiful mineral notes and integrated oak characteristics such as vanilla  caramel  and smoke. The mature and soft tannins are round with a fresh acidity. Concentrated  balanced  and full-flavored  it displays both elegance and freshness.|James Suckling,94,Notes of ripe blackcurrants  blackberries  vanilla  walnuts and dark chocolate. Medium-to full-bodied with robust  polished tannins and bright acidity. Dense and creamy texture  together with bright  delicious fruit  ending with a spicy edge and notes of crushed stones. Try now  Best after 2023.
https://www.wine.com/product/pierre-meurgey-beaune-les-vignes-franches-premier-cru-2019/950419|Pierre Meurgey Beaune Les Vignes Franches Premier Cru 2019|Pinot Noir| from Beaune, Cote de Beaune, Cote d'Or, Burgundy, France|Red Wine|0.0|0|Les Vignes Franches is located at the southern end of Beaune's belt of Premier Cru sites  near the commune's boundary with Pommard. The grapes for this wine are 70% destemmed and fermentation takes place in temperature-controlled vats. The wine ages in 228 litre French oak barrels.|Wine Enthusiast,94,Sourced from a plot near the southern end of Beaune and its border with Pommard  this rich  deeply red-cherried Pinot Noir is accented by hints of spice and earth. Structured and richly concentrated  it's also vibrantly fresh  with a finish marked by strikes of stone and a delicate candied-violet perfume. The wine still needs time to open but should approach peak by 2027 Cellar Selection.;Burghound.com,91,There is just enough wood in evidence to mention on the earthier aromas of red currant  dark raspberry and soft violet hints. The sleeker and finer medium-bodied flavors possess excellent verve before culminating in a subtly mineral-suffused  youthfully austere and decidedly firm finale. This is a quality effort though one that will need at least some patience.
https://www.wine.com/product/domaine-bousquet-gran-organic-malbec-2019/877825|Domaine Bousquet Gran Organic Malbec 2019|Malbec| from Uco Valley, Mendoza, Argentina|Red Wine|0.0|0|Deep violet color. Intense blackberry and prune aromas with spicy and vanilla notes. Full bodied palate with good structure and long finish.Blend: 85% Malbec  5% Cabernet Sauvignon  5% Merlot  5% Syrah|Wine & Spirits,92,Oak frames the rich blueberry jam and nectar flavors in this wine. Bright acidity gives it some verve  and intriguing smoky and espresso notes in the middle make it more than a juicy fruit bomb. It carries off the intensity of its fla-vors  and would stand up to the strong meaty flavor of a thick  black-and-blue steak crusted with grill-char.
https://www.wine.com/product/duorum-old-vines-reserva-2017/564538|Duorum Old Vines Reserva 2017|Other Red Blends| from Douro, Portugal|Red Wine|3.9|8|Deep red color  with an intense aroma dominated by ripe fruits  like blackberries and currants  and wild flowers  such as violet. Subtle notes of spice and exotic wood result from aging in barrique. This aromatic complexity will only increase with time. Full bodied  with a well balanced acidity and firm  ripe tannins. These characteristics make this Reserva a powerful wine with a persistent finish.Pair this wine with roasted pork dishes  aged salumi  and chorizo.|Wine Enthusiast,93,From vineyards in the eastern Douro Superior  the wine is a field blend of old-vine grapes. Mineral driven in its youth and full of big fruits  the wine will open out and soften into one that is impressively balanced  opulent. It is going to be ready from 2023. ;James Suckling,92,Cassis  blackberries  herbs  spices and tobacco smoke on the nose. It’s medium-bodied with firm  tight-grained tannin's lending structure. Chewy  yet fresh. Drink or hold.;Robert Parker's Wine Advocate,90,The 2017 Reserva Old Vines (not made every year—so far  2007-2009  2011  2012  2015) is a field blend from old vines with roughly 45% each of Touriga Nacional and Touriga Franca (among other things). It was aged for 18 months in a 70/30 mixture of new and used French oak and comes in at 14% alcohol. It was only in bottle about a month when seen  but it was decanted for about an hour. Very graceful  this is reasonably concentrated and nicely structured  but it doesn't seem overly deep or powerful. It does seem refined and sophisticated  with a velvety finish.  This is a little too young just now  but it should continue to improve. It seems likely to be accessible very young  but it should hold reasonably well too. Joao Portugal Ramos said he thought it was more concentrated than some of the big vintages in the past  but it is not showing that now. Rating: 90+
https://www.wine.com/product/odfjell-aliara-2015/841718|Odfjell Aliara 2015|Other Red Blends| from Chile|Red Wine|0.0|0|Concentrated deep violet in color. The nose is attractive and intense with a range of aromas from the different varieties in the blend  including nuts such as hazelnuts  dates  and dried figs  as well as floral notes recalling jasmine and roses. The palate is sophisticated  intense  and juicy and complemented by chocolate  coffee  and tobacco leaves. The finish is long with ripe and velvety tannins. An unforgettable experience.Blend: 46% Carignan  33% Malbec  17% Cabernet Sauvignon  4% Syrah|James Suckling,94,Perfumed aromas of black fruit  graphite  violets  pine cones and sandalwood. It’s full-bodied with firm  polished tannins. Structured and rich with a chalky texture. Deliciously layered and concentrated with a long  flavorful finish. A blend 49% carignan  22% malbec  15% cabernet sauvignon and 14% syrah. From organically grown grapes. Vegan. Drink or hold.
https://www.wine.com/product/trivento-reserve-malbec-2020/782051|Trivento Reserve Malbec 2020|Malbec| from Mendoza, Argentina|Red Wine|4.1|36|Bright  intense red with violet and bluish hues. Aromas of cherries  strawberries  and raspberries with balanced notes of vanilla and coconut from the oak. Well balanced  it has sweet  drinkable tannins and a velvety finish.|Wilfred Wong of Wine.com,90,COMMENTARY: The 2020 Trivento Maximum Red builds nicely on the palate and finishes well. TASTING NOTES: This wine exhibits aromas and flavors of black fruit  dust  and earth. Enjoy it with braised short ribs. (Tasted: March 14  2022  San Francisco  CA)
https://www.wine.com/product/feudo-di-santa-tresa-cerasuolo-di-vittoria-2019/1001589|Feudo di Santa Tresa Cerasuolo di Vittoria 2019|Other Red Blends| from Sicily, Italy|Red Wine|0.0|0|A ruby red color  with violet flecks. On the nose  there are notes of morello cherries  and caramel. The palate is mouth-filling  with excellent structure  soft tannins and a long finish. |Wine Spectator,89,Bright and balanced  with medicinal herb and ground clove and peppercorn spice accenting the black currant  dried cherry and pomegranate puree fruit flavor. Light  fine tannins and a touch of fresh earth show on the finish. Nero d'Avola and Frappato. 
https://www.wine.com/product/prost-pfalz-pinot-noir-2019/739090|Prost Pfalz Pinot Noir 2019|Pinot Noir| from Pfalz, Germany|Red Wine|3.7|13|Easy  open style with luscious dark fruit shining throughout complemented by fine cocoa tannins.Enjoy with pasta and pizza as well as barbecue.|Wine Enthusiast,89,Black-cherry and boysenberry flavors are concentrated yet zingy in this full-bodied  bright Pinot Noir. Soft in tannins and forward in fruit  it's a juicy wine elevated by hints of crushed earth  licorice and violet petal.
https://www.wine.com/product/chateau-durand-laplagne-les-terres-rouges-puisseguin-st-emilion-2019/820908|Chateau Durand-Laplagne Les Terres Rouges Puisseguin-St. Emilion 2019|Bordeaux Red Blends| from Bordeaux, France|Red Wine|4.3|44||Wilfred Wong of Wine.com,89,COMMENTARY: The 2019 Château Durand-Laplagne is lovely and authentic. TASTING NOTES: This wine offers aromas and flavors of earthy notes  tangy cherries  and rustic spices. Enjoy it with grilled lamb chops. (Tasted: December 17  2022  San Francisco  CA)
https://www.wine.com/product/cecchi-chianti-classico-2020/1202008|Cecchi Chianti Classico 2020|Sangiovese| from Chianti Classico, Chianti, Tuscany, Italy|Red Wine|0.0|0|Ruby red tending to garnet. Bright cherry  light chocolate and some floral and citrus undertones. Medium-bodied. It shows lovely depth and a layered texture with ripe  round tannins.|James Suckling,93,Rose hips  potpourri  cherries and brambleberries on the nose. Juicy and fruity with a medium body and fine tannins. Crunchy and bright. Wonderful drinkability. Drink now or hold.
https://www.wine.com/product/pio-cesare-fides-barbera-dalba-2019/865904|Pio Cesare Fides Barbera d'Alba 2019|Barbera| from Alba, Piedmont, Italy|Red Wine|0.0|0|The Barbera grapes from the Barolo and Barbaresco regions give to our classic Barbera a uniquely great structure  full body  complexity  smooth character  ripe fruit  spices and a very long life.|Robert Parker's Wine Advocate,90,The Pio Cesare 2019 Barbera d'Alba delivers nice richness and concentration  with fresh blueberry  blackberry and plum. I love that the Barbera grape can bring about all that black fruit intensity without feeling too heavy or concentrated. Indeed  this wine is remembered for its freshness above all else and its food-friendly versatility.
https://www.wine.com/product/boomtown-by-dusted-valley-syrah-2019/1185164|Boomtown by Dusted Valley Syrah 2019|Syrah/Shiraz| from Columbia Valley, Washington|Red Wine|0.0|0|The 2019 Boomtown red wines hail from McNary Vineyard  perched right along the mighty Columbia River in the Southeast corner of the Horse Heaven Hills AVA. Beautiful fruit and balance are the hallmarks of these wines  and with the addition of roughly 10-15% of our Dusted Valley estate fruit  the result yields wines with polish  concentration and varietal typicity that over deliver time and again. Blend: 96% Syrah  4% Petite Sirah|Wine & Spirits,92,Dark and plummy  with a youthful vibrancy and modest peppery bite  this wine isn’t so much powerful as focused with deep juicy flavors  good concentration and light tannins. It’s not complex  but it’s thoroughly satisfying—nothing fancy here—well-made  well-priced juice  delicious and straight-ahead for ribs.;James Suckling,91,Aromas of redcurrants  red licorice and anise. Full-bodied with silky tannins. Juicy and meaty on the palate. Refreshing  floral finish.
https://www.wine.com/product/chateau-daussieres-corbieres-2017/668850|Chateau d'Aussieres Corbieres 2017|Rhone Red Blends| from Corbieres, Languedoc, South of France, France|Red Wine|3.5|7|Intense  glittering red color with a slight blush tinge. The spicy nose offers peppery notes of cloves and fresh nutmeg. On the palate  the attack is well-rounded  continuing with vanilla and silky tannins that accompany a long  elegant finish with notes of toast and caramel.Blend: 57% Syrah  33% Mourvèdre  10% Grenache |Wine & Spirits,95,In 1999  the Domaines Barons de Rothschild (Lafite) acquired this estate  1 359 acres of forest  Mediterranean scrub and gardens buffering 412 acres of vines. This is the estate’s top cuvée  a strict selection made even stricter in 2017 by two frosts at the end of April that devastated close to a third of its vineyards. The final blend  based on syrah with 33 percent mourvèdre and 10 percent grenache  is as elegant as its ruby-red color predicts. Rather than promoting size  it’s focused on finesse  with lean  lithe cherry flavors framed in spice and earth. The tannins have the meaty texture of cherry skins  ripe and flavorful  giving the fruit a succulence that lasts for minutes after each sip.;Decanter,93,A delicious purity of blackcurrant fruit interwoven with jasmine  wild plum  thyme and lush creamy oak. Mouthwateringly complex and exciting.;James Suckling,93,This is really balanced  with pretty currant and blackberry character. Hints of slate and graphite. Some dry earth  too. So delicious now. Can age  but why wait?;Wilfred Wong of Wine.com,92,COMMENTARY: The 2017 Château d’Aussières Corbières is one of the stars from the part of France known for its rustic wines. TASTING NOTES: This wine opens up with lovely aromas and flavors of black fruit  licorice  currants  and oak. Try it with garlic and rosemary-infused roast leg of lamb. (Tasted: July 26  2021  San Francisco  CA);Wine Spectator,90,Supple layers of raspberry compote  savory spice  hoisin sauce and mineral mark this nicely concentrated red. Tangy acidity holds tight  with garrigue and floral elements on this finish. Syrah  Grenache and Mourvedre.
https://www.wine.com/product/regaleali-lamuri-nero-davola-2018/681305|Regaleali Lamuri Nero d'Avola 2018|Nero d'Avola| from Sicily, Italy|Red Wine|3.8|16|Made for a selection of Nero d’Avola grapes cultivated on the high hills. It expresses the primary aromas  without excess from the ripening process  it’s distinguished by the variety from the warmest parts of Sicily. Different age barriques provide soft and elegant tannins  with subtle hints of wood. Its name comes from the Sicilian word for love  “L’Amore”  the same love that Tasca d’Almerita put into its work.|James Suckling,92,A delicious  juicy nero d’avola with dried-cherry  berry and orange-peel aromas and flavors. It’s medium-to full-bodied with round tannins and a juicy finish. Tangy at the end  too. Drink now.
https://www.wine.com/product/antucura-malbec-2019/716377|Antucura Malbec 2019|Malbec| from Mendoza, Argentina|Red Wine|3.6|20|The 2019 Antucura Malbec is a bright and deep red color with violet hues. The nose is of a complex wine  with notes of red fruits like blackberry  plum and some floral. The palate is elegant with a soft  friendly attack  with good acidity in mouth  and a long creamy finish with cherry and spice aromas.|James Suckling,93,The berry and asphalt character is carried through this wine. Combine that with a medium body  polished tannins and a long finish and you have a winner. Drink or hold.
https://www.wine.com/product/maritana-vineyards-le-russe-pinot-noir-2019/1058474|Maritana Vineyards Le Russe Pinot Noir 2019|Pinot Noir| from Russian River, Sonoma County, California|Red Wine|0.0|0|This is the name (meaning "Russian") of Maritana's Russian River Valley Pinot Noir blend of vineyards.|James Suckling,93,Aromas of redcurrants  cherries  cola  nutmeg and flowers. Medium-to full-bodied with soft tannins. Juicy and fruity with a silky  caressing texture and a flavorful finish.;Wine Enthusiast,92,A cuvée of several sites  including Martaella  Jenkins and Martinelli River Road  this wine shows a spectrum of fine flavor and sinewy texture. Cherry cola and spicy perfume accent its medium-bodied lushness and refined richness.
https://www.wine.com/product/bodegas-lan-rioja-gran-reserva-2015/1043107|Bodegas Lan Rioja Gran Reserva 2015|Tempranillo| from Rioja, Spain|Red Wine|4.5|33|Deep garnet red with a ruby rim. On the nose  notes of very ripe fruit - plum  figs and fruit compote - stand out. All enveloped in notes of vanilla  caramel  black pepper and smoke. A well-structured wine  with ripe  sweet tannins on the palate. It has a long life ahead of it.|Wine Spectator,92,Creamy flavors of baked currant  fig cake  dark chocolate and black tea are well-knit and expressive in this harmonious red  backed by citrusy acidity and firm  chewy tannins. Ends with a lingering  spiced finish. Tempranillo and Graciano.
https://www.wine.com/product/hacienda-lopez-de-haro-crianza-2019/1153668|Hacienda Lopez de Haro Crianza 2019|Tempranillo| from Rioja, Spain|Red Wine|5.0|23|Deep red cherry color with roof tile tones. Aromas of ripe red fruit and liquorish combined with coffee  vanilla and balsamic nuances from the barrel ageing. Smooth and velvety wine with sweet and ripe tanning that make it a pleasant and easy-drinking wine with a long aftertaste.|Wilfred Wong of Wine.com,89,COMMENTARY: The 2019 Hacienda Lopez de Haro Crianza offers pleasing palate textures. TASTING NOTES: This wine shows aromas and flavors of black fruits  lots of spices  and dried earth. Serve it with pan-fried hanger steak. (Tasted: December 6  2022  San Francisco  CA)
https://www.wine.com/product/carpineta-fontalpino-do-ut-des-toscana-2017/1215284|Carpineta Fontalpino Do ut des Toscana 2017|Tuscan Blends| from Tuscany, Italy|Red Wine|0.0|0|Deep ruby color  with delicate and persistent fruit aromas of blackberry  blueberry  and plum as well as sweet spices. A powerful aromatic finish. The name Do ut Des means “I give so that you may give.”|James Suckling,94,A fresh and balanced 2017 with dark-berry  bark and earth character  following through to a medium body with a solid core of fruit and a juicy finish. Polished tannins with a lovely center palate of fruit. 34% sangiovese  33% merlot and 33% cabernet sauvignon. From organically grown grapes. Drink or hold.;Wine Spectator,93,Tightly wound and austere  with cherry and plum fruit wrapped up in the grip of dusty tannins. This is vibrant and gains finesse as it lingers on the fruit and savory aftertaste. Cabernet Sauvignon  Merlot and Petit Verdot. Best from 2024 through 2039.;Robert Parker's Wine Advocate,93,Made with certified organic fruit  the Fattoria Carpineta Fontalpino 2017 Do Ut Des is a beautiful and graceful blend of Sangiovese  Merlot and Cabernet Sauvignon from Castelnuovo Berardenga. The wine is subtle and soft  with unfolding aromas of dark fruit  spice  eucalyptus oil  licorice and smoke. It offers terrific depth and width. The vintage’s challenges of heat and drought are not registered whatsoever. There is a lot to recommend here. Try it with some crostini and liver pâté.
https://www.wine.com/product/ladeiras-do-xil-as-caborcas-2017/677311|Ladeiras do Xil As Caborcas 2017|Other Red Blends| from Valdeorras, Spain|Red Wine|0.0|0|Spectacularly complex and aromatic  this medium-framed red wine has deep and expressive red currant and boysenberry fruits on the palate. The body is vibrant and profound  accented by minerals  savory herbs  and dusty tannins.|Robert Parker's Wine Advocate,96,As Caborcas is a north-facing vineyard planted a long time ago with a field blend that was used to produce the 2017 As Caborcas red  which has moderate alcohol and a tender  soft mouthfeel. It fermented in small stainless steel and a 3 000-kilo oak vat with indigenous yeasts and then matured in 1 500- and 2 000-liter oak foudres for 15 months. The nose is spectacular  complex  deep and expressive  a little more exuberant than the 2016 but still serious and with the stony austerity. It's rich and juicy in its Galician granite way  with fine  slightly dusty tannins. Think of this as somewhere in between 2015 and 2016.;Vinous,94,Brilliant ruby. A highly perfumed  complex bouquet evokes cherry liqueur  cola  pungent flowers and exotic spices  and a smoky mineral nuance builds with air. Sappy and penetrating on the palate  offering bitter cherry  blackberry  candied violet and succulent herbs. Turns sweeter through the impressively long  precise finish  which features repeating floral and mineral notes and polished tannins. 
